RDMD_ID,Region,Household Unique Sequential Number,Final Weight Based on Projection (provincial projections),Survey Month,Survey Year,Psu Number,Household Size,C09-Work Indicator,"C11 - Location of Work (Province, Municipality)"
521,1,135,2331.8039,12,2023,209,3,1,2912
522,1,136,1443.3266,12,2023,209,1,1,2912
523,1,137,1443.3266,12,2023,209,3,1,2912
524,1,137,2608.3416,12,2023,209,3,N/A,N/A
525,1,137,2649.1478,12,2023,209,3,2,N/A
526,1,138,1684.0368,12,2023,209,1,2,N/A
527,1,139,1362.3162,12,2023,209,3,1,2912
528,1,139,1315.4284,12,2023,209,3,1,2912
529,1,139,2649.1478,12,2023,209,3,2,N/A
530,1,140,2331.8039,12,2023,209,4,1,2928
531,1,140,2009.8179,12,2023,209,4,1,2912
532,1,140,1957.4741,12,2023,209,4,2,N/A
533,1,140,2649.1478,12,2023,209,4,2,N/A
534,1,141,1443.3266,12,2023,209,4,1,2912
535,1,141,2009.8179,12,2023,209,4,N/A,N/A
536,1,141,2649.1478,12,2023,209,4,2,N/A
537,1,141,1957.4741,12,2023,209,4,2,N/A
538,1,142,2331.8039,12,2023,209,4,1,2920
539,1,142,2608.3416,12,2023,209,4,1,2912
540,1,142,1957.4741,12,2023,209,4,2,N/A
541,1,142,1957.4741,12,2023,209,4,2,N/A
542,1,143,1443.3266,12,2023,209,5,1,2906
543,1,143,2608.3416,12,2023,209,5,N/A,N/A
544,1,143,1686.1449,12,2023,209,5,1,2912
545,1,143,1686.1449,12,2023,209,5,1,2906
546,1,143,1957.4741,12,2023,209,5,2,N/A
547,1,144,1834.5467,12,2023,209,6,1,2912
548,1,144,2332.5949,12,2023,209,6,1,2912
549,1,144,2719.7906,12,2023,209,6,1,2912
550,1,144,1686.1449,12,2023,209,6,2,N/A
551,1,144,1686.1449,12,2023,209,6,1,2912
552,1,144,2719.7906,12,2023,209,6,2,N/A
553,1,145,1376.2345,12,2023,809,5,1,2916
554,1,145,2356.4263,12,2023,809,5,1,2916
555,1,145,2355.6272,12,2023,809,5,1,2916
556,1,145,2030.3516,12,2023,809,5,2,N/A
557,1,145,1703.3717,12,2023,809,5,2,N/A
558,1,146,1376.2345,12,2023,809,3,1,2916
559,1,146,1328.8677,12,2023,809,3,2,N/A
560,1,146,2747.5778,12,2023,809,3,2,N/A
561,1,147,1701.2421,12,2023,809,2,2,N/A
562,1,147,2355.6272,12,2023,809,2,1,2916
563,1,148,1376.2345,12,2023,809,7,2,N/A
564,1,148,1328.8677,12,2023,809,7,1,2916
565,1,148,2030.3516,12,2023,809,7,1,2916
566,1,148,2355.6272,12,2023,809,7,N/A,N/A
567,1,148,2030.3516,12,2023,809,7,1,2925
568,1,148,1977.4729,12,2023,809,7,2,N/A
569,1,148,2676.2133,12,2023,809,7,2,N/A
570,1,149,1853.2897,12,2023,809,2,1,2916
571,1,149,2747.5778,12,2023,809,2,2,N/A
572,1,150,1701.2421,12,2023,809,3,2,N/A
573,1,150,1703.3717,12,2023,809,3,1,2916
574,1,150,1703.3717,12,2023,809,3,1,2916
575,1,151,1701.2421,12,2023,809,2,1,2916
576,1,151,2355.6272,12,2023,809,2,1,2916
577,1,152,2355.6272,12,2023,809,3,1,2916
578,1,152,2030.3516,12,2023,809,3,1,2916
579,1,152,2676.2133,12,2023,809,3,2,N/A
580,1,153,1376.2345,12,2023,809,4,1,2916
581,1,153,1328.8677,12,2023,809,4,1,2916
582,1,153,1703.3717,12,2023,809,4,1,2916
583,1,153,2676.2133,12,2023,809,4,2,N/A
584,1,154,1376.2345,12,2023,809,3,1,2916
585,1,154,1328.8677,12,2023,809,3,1,2916
586,1,154,2676.2133,12,2023,809,3,2,N/A
587,1,155,1627.1609,12,2023,809,4,1,2916
588,1,155,1701.2421,12,2023,809,4,1,2916
589,1,155,2030.3516,12,2023,809,4,1,2916
590,1,155,2676.2133,12,2023,809,4,2,N/A
591,1,156,1376.2345,12,2023,809,5,1,2916
592,1,156,1328.8677,12,2023,809,5,1,2916
593,1,156,1703.3717,12,2023,809,5,1,2916
594,1,156,2747.5778,12,2023,809,5,2,N/A
595,1,156,1977.4729,12,2023,809,5,N/A,N/A
596,1,157,1376.2345,12,2023,809,4,1,2916
597,1,157,1328.8677,12,2023,809,4,1,2916
598,1,157,1703.3717,12,2023,809,4,1,2925
599,1,157,1703.3717,12,2023,809,4,2,N/A
600,1,158,1627.1609,12,2023,809,2,1,2916
601,1,158,1458.0726,12,2023,809,2,1,2916
602,1,159,1627.1609,12,2023,809,2,1,2916
603,1,159,1328.8677,12,2023,809,2,1,2916
604,1,160,1328.8677,12,2023,809,3,2,N/A
605,1,160,2355.6272,12,2023,809,3,1,2916
606,1,160,2747.5778,12,2023,809,3,2,N/A
607,1,161,1458.0726,12,2023,809,2,1,2916
608,1,161,1703.3717,12,2023,809,2,2,N/A
609,1,162,1458.0726,12,2023,809,4,1,2916
610,1,162,2030.3516,12,2023,809,4,1,2916
611,1,162,2676.2133,12,2023,809,4,2,N/A
612,1,162,1977.4729,12,2023,809,4,N/A,N/A
613,1,163,2634.9901,12,2023,809,4,1,2916
614,1,163,1703.3717,12,2023,809,4,1,2916
615,1,163,1703.3717,12,2023,809,4,2,N/A
616,1,163,1977.4729,12,2023,809,4,2,N/A
617,1,164,1560.1729,12,2023,359,3,1,2921
618,1,164,1274.16,12,2023,359,3,1,2921
619,1,164,2634.4638,12,2023,359,3,2,N/A
620,1,165,1631.2043,12,2023,359,2,2,N/A
621,1,165,1398.0458,12,2023,359,2,1,2921
622,1,166,1631.2043,12,2023,359,3,2,N/A
623,1,166,1274.16,12,2023,359,3,2,N/A
624,1,166,1319.5768,12,2023,359,3,1,2921
625,1,167,1631.2043,12,2023,359,2,2,N/A
626,1,167,1776.9923,12,2023,359,2,2,N/A
627,1,168,1398.0458,12,2023,359,5,1,2921
628,1,168,1946.7648,12,2023,359,5,2,N/A
629,1,168,1896.0631,12,2023,359,5,2,N/A
630,1,168,1896.0631,12,2023,359,5,2,N/A
631,1,168,2566.0372,12,2023,359,5,N/A,N/A
632,1,169,1631.2043,12,2023,359,4,2,N/A
633,1,169,1398.0458,12,2023,359,4,1,2921
634,1,169,1946.7648,12,2023,359,4,2,N/A
635,1,169,2566.0372,12,2023,359,4,2,N/A
636,1,170,1776.9923,12,2023,359,3,1,2921
637,1,170,2259.4155,12,2023,359,3,N/A,N/A
638,1,170,1896.0631,12,2023,359,3,2,N/A
639,1,171,1398.0458,12,2023,359,2,1,2921
640,1,171,1398.0458,12,2023,359,2,1,2921
641,1,172,1398.0458,12,2023,359,6,1,2921
642,1,172,1946.7648,12,2023,359,6,1,2921
643,1,172,2634.4638,12,2023,359,6,2,N/A
644,1,172,1633.2462,12,2023,359,6,2,N/A
645,1,172,2566.0372,12,2023,359,6,N/A,N/A
646,1,172,1631.2043,12,2023,359,6,2,N/A
647,1,173,1398.0458,12,2023,359,3,1,2921
648,1,173,2526.5112,12,2023,359,3,1,2921
649,1,173,2566.0372,12,2023,359,3,2,N/A
650,1,174,1776.9923,12,2023,359,4,1,2921
651,1,174,2259.4155,12,2023,359,4,1,2921
652,1,174,2258.6493,12,2023,359,4,1,2921
653,1,174,1896.0631,12,2023,359,4,2,N/A
654,1,175,1319.5768,12,2023,359,3,2,N/A
655,1,175,1274.16,12,2023,359,3,1,2921
656,1,175,2258.6493,12,2023,359,3,1,2934
657,1,176,2258.6493,12,2023,359,1,1,2921
658,1,177,1560.1729,12,2023,359,5,1,2921
659,1,177,1398.0458,12,2023,359,5,1,2921
660,1,177,1946.7648,12,2023,359,5,N/A,N/A
661,1,177,1896.0631,12,2023,359,5,2,N/A
662,1,177,2566.0372,12,2023,359,5,2,N/A
663,1,178,1398.0458,12,2023,359,3,1,2928
664,1,178,1946.7648,12,2023,359,3,1,2934
665,1,178,1896.0631,12,2023,359,3,2,N/A
666,1,179,1319.5768,12,2023,359,2,1,2921
667,1,179,1274.16,12,2023,359,2,1,2921
668,1,180,1398.0458,12,2023,359,5,1,2921
669,1,180,2526.5112,12,2023,359,5,2,N/A
670,1,180,1633.2462,12,2023,359,5,2,N/A
671,1,180,1633.2462,12,2023,359,5,2,N/A
672,1,180,2566.0372,12,2023,359,5,N/A,N/A
673,1,181,1560.1729,12,2023,359,5,1,2921
674,1,181,1631.2043,12,2023,359,5,2,N/A
675,1,181,1776.9923,12,2023,359,5,1,2921
676,1,181,1776.9923,12,2023,359,5,1,2921
677,1,181,2634.4638,12,2023,359,5,1,2934
678,1,182,1398.0458,12,2023,359,6,1,2921
679,1,182,2526.5112,12,2023,359,6,1,2921
680,1,182,1633.2462,12,2023,359,6,2,N/A
681,1,182,2566.0372,12,2023,359,6,2,N/A
682,1,182,1398.0458,12,2023,359,6,1,2921
683,1,182,2526.5112,12,2023,359,6,1,2921
684,1,183,1631.2043,12,2023,359,6,2,N/A
685,1,183,1776.9923,12,2023,359,6,1,2921
686,1,183,2259.4155,12,2023,359,6,1,2921
687,1,183,2634.4638,12,2023,359,6,2,N/A
688,1,183,1633.2462,12,2023,359,6,2,N/A
689,1,183,2566.0372,12,2023,359,6,2,N/A
690,1,184,1776.9923,12,2023,359,6,1,2921
691,1,184,2259.4155,12,2023,359,6,1,2921
692,1,184,2566.0372,12,2023,359,6,2,N/A
693,1,184,1633.2462,12,2023,359,6,1,2921
694,1,184,2634.4638,12,2023,359,6,2,N/A
695,1,184,1896.0631,12,2023,359,6,N/A,N/A
696,1,185,1776.9923,12,2023,359,8,1,2921
697,1,185,2259.4155,12,2023,359,8,2,N/A
698,1,185,2258.6493,12,2023,359,8,1,2934
699,1,185,1946.7648,12,2023,359,8,2,N/A
700,1,185,2566.0372,12,2023,359,8,N/A,N/A
701,1,185,1398.0458,12,2023,359,8,1,2921
702,1,185,1946.7648,12,2023,359,8,2,N/A
703,1,185,1896.0631,12,2023,359,8,N/A,N/A
704,1,186,1776.9923,12,2023,359,4,1,2921
705,1,186,2259.4155,12,2023,359,4,2,N/A
706,1,186,1896.0631,12,2023,359,4,2,N/A
707,1,186,1896.0631,12,2023,359,4,2,N/A
708,1,187,2526.5112,12,2023,359,3,2,N/A
709,1,187,1946.7648,12,2023,359,3,N/A,N/A
710,1,187,1633.2462,12,2023,359,3,2,N/A
711,1,188,1370.4528,12,2023,59,2,1,2921
712,1,188,1858.6408,12,2023,59,2,2,N/A
713,1,189,1529.3801,12,2023,59,11,2,N/A
714,1,189,1599.0094,12,2023,59,11,2,N/A
715,1,189,1741.9201,12,2023,59,11,1,2921
716,1,189,1601.011,12,2023,59,11,2,N/A
717,1,189,1370.4528,12,2023,59,11,1,2934
718,1,189,2476.6458,12,2023,59,11,2,N/A
719,1,189,1858.6408,12,2023,59,11,2,N/A
720,1,189,1858.6408,12,2023,59,11,2,N/A
721,1,189,1858.6408,12,2023,59,11,2,N/A
722,1,189,1858.6408,12,2023,59,11,2,N/A
723,1,189,2515.3918,12,2023,59,11,N/A,N/A
724,1,190,1741.9201,12,2023,59,5,1,2921
725,1,190,2476.6458,12,2023,59,5,2,N/A
726,1,190,1858.6408,12,2023,59,5,2,N/A
727,1,190,1858.6408,12,2023,59,5,2,N/A
728,1,190,1858.6408,12,2023,59,5,2,N/A
729,1,191,1529.3801,12,2023,59,2,1,2921
730,1,191,1599.0094,12,2023,59,2,1,2921
731,1,192,1599.0094,12,2023,59,2,2,N/A
732,1,192,1741.9201,12,2023,59,2,1,2921
733,1,193,1741.9201,12,2023,59,5,1,2921
734,1,193,2214.8217,12,2023,59,5,1,2934
735,1,193,2582.4678,12,2023,59,5,2,N/A
736,1,193,1601.011,12,2023,59,5,2,N/A
737,1,193,1858.6408,12,2023,59,5,2,N/A
738,1,194,1293.5326,12,2023,59,5,1,2921
739,1,194,1249.0122,12,2023,59,5,2,N/A
740,1,194,2515.3918,12,2023,59,5,N/A,N/A
741,1,194,2214.0707,12,2023,59,5,N/A,N/A
742,1,194,1908.3418,12,2023,59,5,N/A,N/A
743,1,195,1529.3801,12,2023,59,6,1,2921
744,1,195,1599.0094,12,2023,59,6,2,N/A
745,1,195,1370.4528,12,2023,59,6,1,2921
746,1,195,2476.6458,12,2023,59,6,2,N/A
747,1,195,1858.6408,12,2023,59,6,2,N/A
748,1,195,2515.3918,12,2023,59,6,2,N/A
749,1,196,1741.9201,12,2023,59,2,1,2921
750,1,196,2515.3918,12,2023,59,2,2,N/A
751,1,197,1529.3801,12,2023,59,2,1,2921
752,1,197,1293.5326,12,2023,59,2,1,2921
753,1,198,1370.4528,12,2023,59,4,1,2934
754,1,198,2476.6458,12,2023,59,4,1,2921
755,1,198,1601.011,12,2023,59,4,2,N/A
756,1,198,2515.3918,12,2023,59,4,2,N/A
757,1,199,1370.4528,12,2023,59,5,1,2903
758,1,199,2476.6458,12,2023,59,5,1,2921
759,1,199,1601.011,12,2023,59,5,2,N/A
760,1,199,1601.011,12,2023,59,5,2,N/A
761,1,199,1858.6408,12,2023,59,5,2,N/A
762,1,200,1293.5326,12,2023,59,4,1,2921
763,1,200,2214.0707,12,2023,59,4,2,N/A
764,1,200,2214.0707,12,2023,59,4,1,2921
765,1,200,2214.0707,12,2023,59,4,1,2934
766,1,201,2543.1477,12,2023,710,7,1,3302
767,1,201,2258.5805,12,2023,710,7,1,3302
768,1,201,2010.3525,12,2023,710,7,2,N/A
769,1,201,2010.3525,12,2023,710,7,2,N/A
770,1,201,2634.7816,12,2023,710,7,N/A,N/A
771,1,201,2010.3525,12,2023,710,7,2,N/A
772,1,201,2010.3525,12,2023,710,7,2,N/A
773,1,202,1545.9034,12,2023,710,6,1,3302
774,1,202,1419.8916,12,2023,710,6,1,3302
775,1,202,2679.4737,12,2023,710,6,1,3405
776,1,202,1898.6607,12,2023,710,6,N/A,N/A
777,1,202,1898.6607,12,2023,710,6,2,N/A
778,1,202,2137.4303,12,2023,710,6,2,N/A
779,1,203,3059.7967,12,2023,710,5,1,3302
780,1,203,2258.5805,12,2023,710,5,2,N/A
781,1,203,2010.3525,12,2023,710,5,2,N/A
782,1,203,2010.3525,12,2023,710,5,2,N/A
783,1,203,2634.7816,12,2023,710,5,N/A,N/A
784,1,204,2137.4303,12,2023,710,5,1,3302
785,1,204,1898.6607,12,2023,710,5,1,3302
786,1,204,2010.3525,12,2023,710,5,N/A,N/A
787,1,204,2634.7816,12,2023,710,5,N/A,N/A
788,1,204,2634.7816,12,2023,710,5,2,N/A
789,1,205,2258.5805,12,2023,710,4,1,3302
790,1,205,2679.4737,12,2023,710,4,1,3302
791,1,205,2634.7816,12,2023,710,4,2,N/A
792,1,205,2010.3525,12,2023,710,4,2,N/A
793,1,206,3059.7967,12,2023,710,5,1,3302
794,1,206,1419.8916,12,2023,710,5,1,3302
795,1,206,2232.4197,12,2023,710,5,2,N/A
796,1,206,2137.4303,12,2023,710,5,2,N/A
797,1,206,1898.6607,12,2023,710,5,2,N/A
798,1,207,1545.9034,12,2023,710,5,1,3302
799,1,207,2973.4064,12,2023,710,5,1,3302
800,1,207,2137.4303,12,2023,710,5,2,N/A
801,1,207,2137.4303,12,2023,710,5,1,3301
802,1,207,2010.3525,12,2023,710,5,2,N/A
803,1,208,2543.1477,12,2023,710,7,1,1102
804,1,208,2258.5805,12,2023,710,7,N/A,N/A
805,1,208,2137.4303,12,2023,710,7,2,N/A
806,1,208,2634.7816,12,2023,710,7,2,N/A
807,1,208,2010.3525,12,2023,710,7,2,N/A
808,1,208,2010.3525,12,2023,710,7,2,N/A
809,1,208,2634.7816,12,2023,710,7,2,N/A
810,1,209,2679.4737,12,2023,710,5,1,3302
811,1,209,3113.645,12,2023,710,5,2,N/A
812,1,209,2634.7816,12,2023,710,5,2,N/A
813,1,209,2010.3525,12,2023,710,5,2,N/A
814,1,209,2634.7816,12,2023,710,5,N/A,N/A
815,1,210,2679.4737,12,2023,710,6,1,1102
816,1,210,1898.6607,12,2023,710,6,2,N/A
817,1,210,2634.7816,12,2023,710,6,2,N/A
818,1,210,2634.7816,12,2023,710,6,N/A,N/A
819,1,210,2010.3525,12,2023,710,6,N/A,N/A
820,1,210,2973.4064,12,2023,710,6,1,3302
821,1,211,2258.5805,12,2023,710,4,1,3302
822,1,211,2010.3525,12,2023,710,4,2,N/A
823,1,211,2010.3525,12,2023,710,4,2,N/A
824,1,211,2634.7816,12,2023,710,4,N/A,N/A
825,1,212,2232.4197,12,2023,710,5,2,N/A
826,1,212,1602.3687,12,2023,710,5,1,3301
827,1,212,3059.7967,12,2023,710,5,2,N/A
828,1,212,2973.4064,12,2023,710,5,2,N/A
829,1,212,3059.7967,12,2023,710,5,1,3302
830,1,213,1545.9034,12,2023,710,4,1,3302
831,1,213,1419.8916,12,2023,710,4,1,3302
832,1,213,1898.6607,12,2023,710,4,2,N/A
833,1,213,1545.9034,12,2023,710,4,1,3301
834,1,214,2543.1477,12,2023,710,9,1,3302
835,1,214,2258.5805,12,2023,710,9,2,N/A
836,1,214,1898.6607,12,2023,710,9,2,N/A
837,1,214,2010.3525,12,2023,710,9,2,N/A
838,1,214,2634.7816,12,2023,710,9,2,N/A
839,1,214,1898.6607,12,2023,710,9,2,N/A
840,1,214,2137.4303,12,2023,710,9,1,3302
841,1,214,2010.3525,12,2023,710,9,N/A,N/A
842,1,214,1602.3687,12,2023,710,9,2,N/A
843,1,215,3059.7967,12,2023,710,9,1,3302
844,1,215,2973.4064,12,2023,710,9,1,3302
845,1,215,2137.4303,12,2023,710,9,1,3302
846,1,215,3113.645,12,2023,710,9,2,N/A
847,1,215,2679.4737,12,2023,710,9,1,3302
848,1,215,2010.3525,12,2023,710,9,2,N/A
849,1,215,1898.6607,12,2023,710,9,2,N/A
850,1,215,2679.4737,12,2023,710,9,1,3906
851,1,215,2010.3525,12,2023,710,9,N/A,N/A
852,1,216,2870.5427,12,2023,384,4,1,3303
853,1,216,2118.8832,12,2023,384,4,1,3303
854,1,216,2471.8155,12,2023,384,4,2,N/A
855,1,216,1886.0085,12,2023,384,4,2,N/A
856,1,217,1450.2865,12,2023,384,4,1,3303
857,1,217,2118.8832,12,2023,384,4,2,N/A
858,1,217,1886.0085,12,2023,384,4,2,N/A
859,1,217,1886.0085,12,2023,384,4,2,N/A
860,1,218,1503.2593,12,2023,384,3,2,N/A
861,1,218,2094.3405,12,2023,384,3,1,3303
862,1,218,1781.2251,12,2023,384,3,2,N/A
863,1,219,1332.0687,12,2023,384,2,1,3303
864,1,219,2513.7434,12,2023,384,2,2,N/A
865,1,220,1332.0687,12,2023,384,3,2,N/A
866,1,220,2385.8494,12,2023,384,3,1,3303
867,1,220,2921.0604,12,2023,384,3,1,3303
868,1,221,1450.2865,12,2023,384,2,1,3303
869,1,221,1332.0687,12,2023,384,2,1,3303
870,1,222,1450.2865,12,2023,384,4,1,3303
871,1,222,2789.4958,12,2023,384,4,N/A,N/A
872,1,222,2921.0604,12,2023,384,4,N/A,N/A
873,1,222,2005.2264,12,2023,384,4,2,N/A
874,1,223,1503.2593,12,2023,384,4,1,3303
875,1,223,2005.2264,12,2023,384,4,2,N/A
876,1,223,2513.7434,12,2023,384,4,1,3314
877,1,223,2005.2264,12,2023,384,4,2,N/A
878,1,224,2094.3405,12,2023,384,6,2,N/A
879,1,224,2513.7434,12,2023,384,6,1,3303
880,1,224,2921.0604,12,2023,384,6,1,3303
881,1,224,1886.0085,12,2023,384,6,2,N/A
882,1,224,1886.0085,12,2023,384,6,N/A,N/A
883,1,224,2471.8155,12,2023,384,6,N/A,N/A
884,1,225,2094.3405,12,2023,384,3,2,N/A
885,1,225,1450.2865,12,2023,384,3,2,N/A
886,1,225,1332.0687,12,2023,384,3,N/A,N/A
887,1,226,2385.8494,12,2023,384,4,1,3303
888,1,226,2118.8832,12,2023,384,4,N/A,N/A
889,1,226,1781.2251,12,2023,384,4,2,N/A
890,1,226,1781.2251,12,2023,384,4,2,N/A
891,1,227,1503.2593,12,2023,384,1,2,N/A
892,1,228,2507.5437,12,2023,58,2,1,3315
893,1,228,3070.054,12,2023,58,2,1,3315
894,1,229,3016.9596,12,2023,58,5,1,3303
895,1,229,1982.2076,12,2023,58,5,2,N/A
896,1,229,2597.8947,12,2023,58,5,2,N/A
897,1,229,1982.2076,12,2023,58,5,2,N/A
898,1,229,2597.8947,12,2023,58,5,2,N/A
899,1,230,1579.9356,12,2023,58,3,1,3303
900,1,230,1400.0131,12,2023,58,3,1,3314
901,1,230,2507.5437,12,2023,58,3,1,3303
902,1,231,1524.2608,12,2023,58,5,2,N/A
903,1,231,2931.7788,12,2023,58,5,1,3314
904,1,231,2107.5063,12,2023,58,5,2,N/A
905,1,231,1872.0795,12,2023,58,5,2,N/A
906,1,231,1982.2076,12,2023,58,5,2,N/A
907,1,232,1579.9356,12,2023,58,2,2,N/A
908,1,232,2201.1658,12,2023,58,2,2,N/A
909,1,233,2931.7788,12,2023,58,3,2,N/A
910,1,233,1872.0795,12,2023,58,3,2,N/A
911,1,233,1579.9356,12,2023,58,3,2,N/A
912,1,234,1579.9356,12,2023,58,3,2,N/A
913,1,234,1400.0131,12,2023,58,3,1,3303
914,1,234,1872.0795,12,2023,58,3,2,N/A
915,1,235,2641.9611,12,2023,58,4,1,3303
916,1,235,3070.054,12,2023,58,4,2,N/A
917,1,235,2597.8947,12,2023,58,4,2,N/A
918,1,235,1982.2076,12,2023,58,4,N/A,N/A
919,1,236,1579.9356,12,2023,58,7,1,3303
920,1,236,1400.0131,12,2023,58,7,1,3303
921,1,236,3070.054,12,2023,58,7,N/A,N/A
922,1,236,2641.9611,12,2023,58,7,1,3303
923,1,236,3070.054,12,2023,58,7,1,3303
924,1,236,2597.8947,12,2023,58,7,2,N/A
925,1,236,1982.2076,12,2023,58,7,2,N/A
926,1,237,1524.2608,12,2023,58,5,1,3303
927,1,237,1400.0131,12,2023,58,5,1,3303
928,1,237,2507.5437,12,2023,58,5,N/A,N/A
929,1,237,2226.9604,12,2023,58,5,1,3303
930,1,237,2597.8947,12,2023,58,5,2,N/A
931,1,238,2507.5437,12,2023,58,3,1,3303
932,1,238,1872.0795,12,2023,58,3,2,N/A
933,1,238,1872.0795,12,2023,58,3,1,3303
934,1,239,1524.2608,12,2023,58,2,2,N/A
935,1,239,1400.0131,12,2023,58,2,2,N/A
936,1,240,1524.2608,12,2023,58,5,1,3303
937,1,240,1400.0131,12,2023,58,5,2,N/A
938,1,240,2641.9611,12,2023,58,5,1,3303
939,1,240,3070.054,12,2023,58,5,1,3303
940,1,240,2107.5063,12,2023,58,5,2,N/A
941,1,241,1579.9356,12,2023,58,7,1,3303
942,1,241,1400.0131,12,2023,58,7,1,3303
943,1,241,2507.5437,12,2023,58,7,1,3303
944,1,241,2226.9604,12,2023,58,7,1,3303
945,1,241,1872.0795,12,2023,58,7,2,N/A
946,1,241,2597.8947,12,2023,58,7,2,N/A
947,1,241,1982.2076,12,2023,58,7,2,N/A
948,1,242,2201.1658,12,2023,58,1,2,N/A
949,1,243,1579.9356,12,2023,58,2,2,N/A
950,1,243,2201.1658,12,2023,58,2,2,N/A
951,1,244,2507.5437,12,2023,58,2,1,3303
952,1,244,2641.9611,12,2023,58,2,1,3303
953,1,245,2641.9611,12,2023,58,6,2,N/A
954,1,245,3070.054,12,2023,58,6,2,N/A
955,1,245,1982.2076,12,2023,58,6,2,N/A
956,1,245,1982.2076,12,2023,58,6,2,N/A
957,1,245,1982.2076,12,2023,58,6,2,N/A
958,1,245,2597.8947,12,2023,58,6,N/A,N/A
959,1,246,2641.9611,12,2023,58,4,1,3316
960,1,246,3070.054,12,2023,58,4,2,N/A
961,1,246,1982.2076,12,2023,58,4,2,N/A
962,1,246,2597.8947,12,2023,58,4,N/A,N/A
963,1,247,3043.9312,12,2023,547,6,1,3307
964,1,247,3097.5002,12,2023,547,6,2,N/A
965,1,247,1999.9285,12,2023,547,6,2,N/A
966,1,247,1999.9285,12,2023,547,6,2,N/A
967,1,247,1999.9285,12,2023,547,6,N/A,N/A
968,1,247,2126.3474,12,2023,547,6,1,3307
969,1,248,1537.8877,12,2023,547,4,1,3307
970,1,248,2246.8694,12,2023,547,4,N/A,N/A
971,1,248,2529.9611,12,2023,547,4,1,3307
972,1,248,1999.9285,12,2023,547,4,2,N/A
973,1,249,2246.8694,12,2023,547,2,1,3311
974,1,249,2529.9611,12,2023,547,2,N/A,N/A
975,1,250,1594.0602,12,2023,547,8,2,N/A
976,1,250,2246.8694,12,2023,547,8,1,3311
977,1,250,1888.8159,12,2023,547,8,2,N/A
978,1,250,2665.5802,12,2023,547,8,1,3302
979,1,250,1888.8159,12,2023,547,8,2,N/A
980,1,250,1999.9285,12,2023,547,8,2,N/A
981,1,250,1999.9285,12,2023,547,8,N/A,N/A
982,1,250,2621.1198,12,2023,547,8,N/A,N/A
983,1,251,1537.8877,12,2023,547,7,1,3307
984,1,251,1412.5292,12,2023,547,7,1,3307
985,1,251,3097.5002,12,2023,547,7,N/A,N/A
986,1,251,2529.9611,12,2023,547,7,1,5532
987,1,251,2621.1198,12,2023,547,7,2,N/A
988,1,251,1999.9285,12,2023,547,7,2,N/A
989,1,251,2529.9611,12,2023,547,7,1,3307
990,1,252,1537.8877,12,2023,547,4,1,3302
991,1,252,2246.8694,12,2023,547,4,1,3302
992,1,252,1888.8159,12,2023,547,4,2,N/A
993,1,252,1888.8159,12,2023,547,4,2,N/A
994,1,253,3043.9312,12,2023,547,2,1,3307
995,1,253,1412.5292,12,2023,547,2,1,3307
996,1,254,1537.8877,12,2023,547,4,1,3307
997,1,254,2957.9888,12,2023,547,4,1,3307
998,1,254,2126.3474,12,2023,547,4,2,N/A
999,1,254,1999.9285,12,2023,547,4,2,N/A
1000,1,255,2665.5802,12,2023,547,4,1,3307
1001,1,255,1888.8159,12,2023,547,4,1,3307
1002,1,255,2621.1198,12,2023,547,4,N/A,N/A
1003,1,255,1999.9285,12,2023,547,4,N/A,N/A
1004,1,256,2220.8442,12,2023,547,3,2,N/A
1005,1,256,1888.8159,12,2023,547,3,2,N/A
1006,1,256,1999.9285,12,2023,547,3,2,N/A
1007,1,257,3043.9312,12,2023,547,4,1,3307
1008,1,257,2246.8694,12,2023,547,4,1,3307
1009,1,257,1888.8159,12,2023,547,4,2,N/A
1010,1,257,1888.8159,12,2023,547,4,2,N/A
1011,1,258,1537.8877,12,2023,547,10,1,3311
1012,1,258,1412.5292,12,2023,547,10,1,3307
1013,1,258,3097.5002,12,2023,547,10,1,3314
1014,1,258,2665.5802,12,2023,547,10,1,1405
1015,1,258,2126.3474,12,2023,547,10,1,3307
1016,1,258,1888.8159,12,2023,547,10,2,N/A
1017,1,258,2246.8694,12,2023,547,10,N/A,N/A
1018,1,258,2126.3474,12,2023,547,10,1,3316
1019,1,258,1888.8159,12,2023,547,10,2,N/A
1020,1,258,2621.1198,12,2023,547,10,2,N/A
1021,1,259,1594.0602,12,2023,547,10,1,3307
1022,1,259,2220.8442,12,2023,547,10,1,3307
1023,1,259,2957.9888,12,2023,547,10,1,3906
1024,1,259,2246.8694,12,2023,547,10,1,3307
1025,1,259,2529.9611,12,2023,547,10,1,3307
1026,1,259,2621.1198,12,2023,547,10,2,N/A
1027,1,259,1999.9285,12,2023,547,10,N/A,N/A
1028,1,259,2246.8694,12,2023,547,10,N/A,N/A
1029,1,259,2621.1198,12,2023,547,10,2,N/A
1030,1,259,2621.1198,12,2023,547,10,2,N/A
1031,1,260,2529.9611,12,2023,547,6,1,4404
1032,1,260,2246.8694,12,2023,547,6,1,3307
1033,1,260,2126.3474,12,2023,547,6,2,N/A
1034,1,260,2621.1198,12,2023,547,6,2,N/A
1035,1,260,1999.9285,12,2023,547,6,2,N/A
1036,1,260,2621.1198,12,2023,547,6,2,N/A
1037,1,261,1412.5292,12,2023,547,3,1,3307
1038,1,261,1537.8877,12,2023,547,3,N/A,N/A
